timestamp_utc,doppler_hz,snr_db
2026-01-19 00:00:00+00:00,0.2020903034320908,50.0
2026-01-19 00:01:00+00:00,0.2308359698379545,50.0
2026-01-19 00:02:00+00:00,0.2198585883022679,50.0
2026-01-19 00:03:00+00:00,0.2184347550386546,50.0
2026-01-19 00:04:00+00:00,0.1904057014559273,50.0
2026-01-19 00:05:00+00:00,0.1452918709937698,50.0
2026-01-19 00:06:00+00:00,0.0618682457153884,50.0
2026-01-19 00:07:00+00:00,-0.0005806057932441,50.0
2026-01-19 00:08:00+00:00,-0.0292110368957047,50.0
2026-01-19 00:09:00+00:00,-0.035518562105223,50.0
2026-01-19 00:10:00+00:00,-0.0327692412413219,50.0
2026-01-19 00:11:00+00:00,-0.0493953605393146,50.0
2026-01-19 00:12:00+00:00,-0.1013480358172041,50.0
2026-01-19 00:13:00+00:00,-0.1647993752137893,50.0
2026-01-19 00:14:00+00:00,-0.1856224372335166,50.0
2026-01-19 00:15:00+00:00,-0.2117563483002011,50.0
2026-01-19 00:16:00+00:00,-0.2676972572115024,50.0
2026-01-19 00:17:00+00:00,-0.3312622063808862,50.0
2026-01-19 00:18:00+00:00,-0.3708682226311326,50.0
2026-01-19 00:19:00+00:00,-0.3282289501164483,50.0
2026-01-19 00:20:00+00:00,-0.2890054074157981,50.0
2026-01-19 00:21:00+00:00,-0.3957507399199325,50.0
2026-01-19 00:22:00+00:00,-0.5522803645555823,50.0
2026-01-19 00:23:00+00:00,-0.4504958957199271,50.0
2026-01-19 00:24:00+00:00,-0.6030770235898869,50.0
2026-01-19 00:25:00+00:00,-0.7452546470186958,50.0
2026-01-19 00:26:00+00:00,-0.6387443206743352,50.0
2026-01-19 00:27:00+00:00,-0.5304602929003586,50.0
2026-01-19 00:28:00+00:00,-0.7201727180482997,50.0
2026-01-19 00:29:00+00:00,-0.7999965326174165,50.0
2026-01-19 00:30:00+00:00,-0.783849947265608,50.0
2026-01-19 00:31:00+00:00,-0.7265609298806052,50.0
2026-01-19 00:32:00+00:00,-0.6446295344057655,50.0
2026-01-19 00:33:00+00:00,-0.4982544959498759,50.0
2026-01-19 00:34:00+00:00,-0.3079025338011485,50.0
2026-01-19 00:35:00+00:00,-0.12407239269601199,50.0
2026-01-19 00:36:00+00:00,0.06368644558613933,50.0
2026-01-19 00:37:00+00:00,0.19374955998339036,50.0
2026-01-19 00:38:00+00:00,0.2990043009670363,50.0
2026-01-19 00:39:00+00:00,0.38208916389967346,50.0
2026-01-19 00:40:00+00:00,0.45162543766047963,50.0
2026-01-19 00:41:00+00:00,0.5086389591407745,50.0
2026-01-19 00:42:00+00:00,0.5181489933068869,50.0
2026-01-19 00:43:00+00:00,0.4736206891869899,50.0
2026-01-19 00:44:00+00:00,0.4088818004225546,50.0
2026-01-19 00:45:00+00:00,0.35321412243881894,50.0
2026-01-19 00:46:00+00:00,0.298202896111053,50.0
2026-01-19 00:47:00+00:00,0.24029514000413446,50.0
2026-01-19 00:48:00+00:00,0.17783082207834233,50.0
2026-01-19 00:49:00+00:00,0.10872964763922355,50.0
2026-01-19 00:50:00+00:00,0.028212788780176218,50.0
2026-01-19 00:51:00+00:00,-0.058350458513120956,50.0
2026-01-19 00:52:00+00:00,-0.15032934527446248,50.0
2026-01-19 00:53:00+00:00,-0.2461101756298902,50.0
2026-01-19 00:54:00+00:00,-0.32680619470101496,50.0
2026-01-19 00:55:00+00:00,-0.39327193145241346,50.0
2026-01-19 00:56:00+00:00,-0.4502193003925449,50.0
2026-01-19 00:57:00+00:00,-0.5035869636828687,50.0
2026-01-19 00:58:00+00:00,-0.5131231020228988,50.0
2026-01-19 00:59:00+00:00,-0.5131231020228988,50.0
2026-01-19 01:00:00+00:00,-0.465263591697177,50.0
2026-01-19 01:01:00+00:00,-0.33636906354132734,50.0
2026-01-19 01:02:00+00:00,-0.24916286318909595,50.0
2026-01-19 01:03:00+00:00,-0.17269133126681907,50.0
2026-01-19 01:04:00+00:00,0.6447466449031481,50.0
2026-01-19 01:05:00+00:00,0.6330283148893295,50.0
2026-01-19 01:06:00+00:00,0.579675819516594,50.0
2026-01-19 01:07:00+00:00,0.5181162662650908,50.0
2026-01-19 01:08:00+00:00,0.4757955116599585,50.0
2026-01-19 01:09:00+00:00,0.4843895106202942,50.0
2026-01-19 01:10:00+00:00,0.5442089383876048,50.0
2026-01-19 01:11:00+00:00,0.5307263736510958,50.0
2026-01-19 01:12:00+00:00,0.53898453874659,50.0
2026-01-19 01:13:00+00:00,0.4965923249330678,50.0
2026-01-19 01:14:00+00:00,0.4303781541659254,50.0
2026-01-19 01:15:00+00:00,0.3456453079364421,50.0
2026-01-19 01:16:00+00:00,0.3110998150799266,50.0
2026-01-19 01:17:00+00:00,0.2736719813215849,50.0
2026-01-19 01:18:00+00:00,0.2636165544179245,50.0
2026-01-19 01:19:00+00:00,0.2712424967520401,50.0
2026-01-19 01:20:00+00:00,0.2836245940016226,50.0
2026-01-19 01:21:00+00:00,0.2866301185440061,50.0
2026-01-19 01:22:00+00:00,0.264887966870591,50.0
2026-01-19 01:23:00+00:00,0.2506378546351328,50.0
2026-01-19 01:24:00+00:00,0.2717682595831082,50.0
2026-01-19 01:25:00+00:00,0.3058972182660677,50.0
2026-01-19 01:26:00+00:00,0.3392463832918828,50.0
2026-01-19 01:27:00+00:00,0.3707650028221574,50.0
2026-01-19 01:28:00+00:00,0.3721617346978478,50.0
2026-01-19 01:29:00+00:00,0.3135291861956983,50.0
2026-01-19 01:30:00+00:00,0.2538148958282464,50.0
2026-01-19 01:31:00+00:00,0.1988813892641549,50.0
2026-01-19 01:32:00+00:00,0.1537786650207011,50.0
2026-01-19 01:33:00+00:00,0.138259767653406,50.0
2026-01-19 01:34:00+00:00,0.1634472656744251,50.0
2026-01-19 01:35:00+00:00,0.2185428210649199,50.0
2026-01-19 01:36:00+00:00,0.2706605413261322,50.0
2026-01-19 01:37:00+00:00,0.3216633500088644,50.0
2026-01-19 01:38:00+00:00,0.344346768277427,50.0
2026-01-19 01:39:00+00:00,0.3658168030007106,50.0
2026-01-19 01:40:00+00:00,0.3807843141778318,50.0
2026-01-19 01:41:00+00:00,0.4068028735386547,50.0
2026-01-19 01:42:00+00:00,0.4399019197955363,50.0
2026-01-19 01:43:00+00:00,0.4317794750604367,50.0
2026-01-19 01:44:00+00:00,0.2509403355131533,50.0
2026-01-19 01:45:00+00:00,0.2682503362031787,50.0
2026-01-19 01:46:00+00:00,0.1319119834119488,50.0
2026-01-19 01:47:00+00:00,-0.0195337400593945,50.0
2026-01-19 01:48:00+00:00,-0.1294628716470631,50.0
2026-01-19 01:49:00+00:00,-0.2377146050586163,50.0
2026-01-19 01:50:00+00:00,-0.2352080144584112,50.0
2026-01-19 01:51:00+00:00,0.0347594575906126,50.0
2026-01-19 01:52:00+00:00,0.0654355546504291,50.0
2026-01-19 01:53:00+00:00,0.1106237962950917,50.0
2026-01-19 01:54:00+00:00,0.2878485612219955,50.0
2026-01-19 01:55:00+00:00,0.0105891877919898,50.0
2026-01-19 01:56:00+00:00,-0.1284411966967742,50.0
2026-01-19 01:57:00+00:00,0.0716613238227218,50.0
2026-01-19 01:58:00+00:00,-0.1508491735579178,50.0
2026-01-19 01:59:00+00:00,0.1297382247303851,50.0
2026-01-19 02:00:00+00:00,-0.1239022531077475,50.0
2026-01-19 02:01:00+00:00,-0.3005869697175111,50.0
2026-01-19 02:02:00+00:00,-0.3005869697175111,50.0
2026-01-19 02:03:00+00:00,-0.3005869697175111,50.0
