timestamp_utc,doppler_hz,snr_db
2026-01-19 00:00:00+00:00,-0.1954263149188629,50.0
2026-01-19 00:01:00+00:00,-0.2383407634035796,50.0
2026-01-19 00:02:00+00:00,-0.2637642869129231,50.0
2026-01-19 00:03:00+00:00,-0.2769382059521332,50.0
2026-01-19 00:04:00+00:00,-0.2427132673158158,50.0
2026-01-19 00:05:00+00:00,-0.190866549887225,50.0
2026-01-19 00:06:00+00:00,-0.136343791279465,50.0
2026-01-19 00:07:00+00:00,-0.1159288456396842,50.0
2026-01-19 00:08:00+00:00,-0.0982055571912806,50.0
2026-01-19 00:09:00+00:00,-0.1052945560850121,50.0
2026-01-19 00:10:00+00:00,-0.093600424919416,50.0
2026-01-19 00:11:00+00:00,-0.0704627397995268,50.0
2026-01-19 00:12:00+00:00,-0.0722690525181596,50.0
2026-01-19 00:13:00+00:00,-0.0842619558906393,50.0
2026-01-19 00:14:00+00:00,-0.084584342291215,50.0
2026-01-19 00:15:00+00:00,-0.1010693690035869,50.0
2026-01-19 00:16:00+00:00,-0.1392648376398486,50.0
2026-01-19 00:17:00+00:00,-0.1702990663203176,50.0
2026-01-19 00:18:00+00:00,-0.1986640278567035,50.0
2026-01-19 00:19:00+00:00,-0.2341825610337423,50.0
2026-01-19 00:20:00+00:00,-0.2675319478664743,50.0
2026-01-19 00:21:00+00:00,-0.2900555324987891,50.0
2026-01-19 00:22:00+00:00,-0.2893316407945801,50.0
2026-01-19 00:23:00+00:00,-0.2924849990453804,50.0
2026-01-19 00:24:00+00:00,-0.3116142264761766,50.0
2026-01-19 00:25:00+00:00,-0.3554202741000022,50.0
2026-01-19 00:26:00+00:00,-0.433264391673421,50.0
2026-01-19 00:27:00+00:00,-0.4616968297896033,50.0
2026-01-19 00:28:00+00:00,-0.4670977668298345,50.0
2026-01-19 00:29:00+00:00,-0.4996186633644402,50.0
2026-01-19 00:30:00+00:00,-0.5467665893914307,50.0
2026-01-19 00:31:00+00:00,-0.649995790637261,50.0
2026-01-19 00:32:00+00:00,-0.6725355606199542,50.0
2026-01-19 00:33:00+00:00,-0.7264069115766603,50.0
2026-01-19 00:34:00+00:00,-0.7434344274433151,50.0
2026-01-19 00:35:00+00:00,-0.7669722560609508,50.0
2026-01-19 00:36:00+00:00,-0.7843954513265623,50.0
2026-01-19 00:37:00+00:00,-0.7809092883329054,50.0
2026-01-19 00:38:00+00:00,-0.80487672986114,50.0
2026-01-19 00:39:00+00:00,-0.7915526202259404,50.0
2026-01-19 00:40:00+00:00,-0.8016519349555535,50.0
2026-01-19 00:41:00+00:00,-0.8016519349555535,50.0
2026-01-19 00:42:00+00:00,-0.8016519349555535,50.0
2026-01-19 00:43:00+00:00,-0.8016519349555535,50.0
2026-01-19 00:44:00+00:00,-0.8016519349555535,50.0
2026-01-19 00:45:00+00:00,-0.7978139802133442,50.0
2026-01-19 00:46:00+00:00,-0.7325295266273383,50.0
2026-01-19 00:47:00+00:00,-0.6338659762463528,50.0
2026-01-19 00:48:00+00:00,-0.5334264234293207,50.0
2026-01-19 00:49:00+00:00,-0.41223626697623184,50.0
2026-01-19 00:50:00+00:00,-0.2998018036538511,50.0
2026-01-19 00:51:00+00:00,-0.2256224926560567,50.0
2026-01-19 00:52:00+00:00,-0.17634650332160173,50.0
2026-01-19 00:53:00+00:00,-0.1368262749236865,50.0
2026-01-19 00:54:00+00:00,-0.10179346559675136,50.0
2026-01-19 00:55:00+00:00,-0.06597973347523772,50.0
2026-01-19 00:56:00+00:00,-0.025683552178526033,50.0
2026-01-19 00:57:00+00:00,0.01489500097130101,50.0
2026-01-19 00:58:00+00:00,0.050410463063069136,50.0
2026-01-19 00:59:00+00:00,0.07762605539283246,50.0
2026-01-19 01:00:00+00:00,0.1003822874675939,50.0
2026-01-19 01:01:00+00:00,0.12403603721176426,50.0
